,day,daily-case,daily-death,daily-vaccin
224,2021-08-13,14721.746043400162,333.86935940362133,685562.6279744707
225,2021-08-14,14985.248681133387,346.6231198012071,526450.2093248236
226,2021-08-15,14516.749560377795,348.8743732670691,454665.06977494125
227,2021-08-16,14372.916520125931,326.62479108902306,435608.68992498046
228,2021-08-17,14326.638840041976,335.5415970296744,362194.5633083268
229,2021-08-18,14858.546280013992,369.1805323432248,383174.8544361089
230,2021-08-19,17186.848760004665,376.3935107810749,318434.28481203626
231,2021-08-20,18383.282920001555,371.79783692702495,359377.0949373454
232,2021-08-21,18029.094306667186,377.26594564234165,409760.36497911514
233,2021-08-22,17295.698102222395,372.08864854744724,330405.7883263717
234,2021-08-23,16777.899367407463,352.3628828491491,353769.9294421239
235,2021-08-24,17552.966455802485,335.7876276163831,409539.976480708
236,2021-08-25,20565.98881860083,347.2625425387944,385690.3254935693
237,2021-08-26,22001.996272866945,362.42084751293146,338203.1084978564
238,2021-08-27,20401.33209095565,353.4736158376438,308764.03616595216
239,2021-08-28,19802.777363651883,338.15787194588125,289400.6787219841
240,2021-08-29,20710.259121217296,339.71929064862707,275010.5595739947
241,2021-08-30,20913.419707072433,381.5730968828757,258277.1865246649
242,2021-08-31,19525.47323569081,364.52436562762523,277959.39550822164
243,2021-09-01,19370.824411896934,315.17478854254176,299685.4651694072
244,2021-09-02,21139.608137298976,324.05826284751396,267879.8217231357
245,2021-09-03,19808.86937909966,318.0194209491713,293860.94057437853
246,2021-09-04,18433.289793033222,304.0064736497238,419901.64685812616
247,2021-09-05,19522.09659767774,311.0021578832413,550121.5489527087
248,2021-09-06,20444.69886589258,351.0007192944138,705305.1829842363
249,2021-09-07,20855.232955297528,374.0002397648046,936948.7276614121
250,2021-09-08,20057.410985099177,332.0000799216015,1095239.9092204708
251,2021-09-09,20125.803661699727,294.00002664053386,1140880.969740157
252,2021-09-10,19895.934553899908,276.6666755468446,1142528.323246719
253,2021-09-11,19145.311517966635,306.88889184894816,1104749.1077489064
254,2021-09-12,18498.10383932221,321.96296394964935,1080092.3692496354
255,2021-09-13,17488.70127977407,283.3209879832164,1018213.7897498785
256,2021-09-14,16844.900426591357,257.77366266107214,988603.5965832928
257,2021-09-15,16619.966808863785,236.25788755369072,913459.8655277643
258,2021-09-16,17032.98893628793,222.75262918456357,724100.6218425882
259,2021-09-17,16587.996312095976,225.25087639485454,604237.2072808627
260,2021-09-18,15667.332104031992,224.41695879828487,534156.0690936209
261,2021-09-19,14998.777368010664,226.4723195994283,503542.3563645403
262,2021-09-20,15639.925789336887,234.1574398664761,541930.7854548468
263,2021-09-21,17340.64192977896,235.38581328882537,540924.2618182823
